Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
4596469260,"Jan 4, 2021, 7:32:24 AM",Morning Run,Run,,766,1.84,146.0,6,false,"",activities/4910028795.fit.gz,,,766.0,755.0,1840.699951171875,3.0,2.4380133152008057,4.019999980926514,19.219999313354492,238.8000030517578,255.5,5.599999904632568,-0.8257728219032288,,,82.0,81.10728454589844,,138.76026916503906,,,124.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,1817.9000244140625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4596470373,"Jan 5, 2021, 7:24:25 AM",Morning Run,Run,,2139,5.04,154.0,26,false,"",activities/4910029903.fit.gz,,,2139.0,2139.0,5041.5,3.5,2.3569424152374268,79.4142837524414,81.61428833007812,238.8000030517578,319.5,14.899999618530273,-0.04363780468702316,,,84.0,78.91702270507812,,141.31790161132812,,,335.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,5218.60009765625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4596472933,"Jan 10, 2021, 8:26:29 AM",Morning Run,Run,,5949,13.05,164.0,96,false,"",activities/4910032560.fit.gz,,,5949.0,5927.0,13050.5,4.699999809265137,2.2018728256225586,405.248046875,405.3480224609375,240.89999389648438,580.0,23.399999618530273,-0.0007662541465833783,,,121.0,73.8475341796875,,145.24148559570312,,,841.0,,,96.0,,,,,,,,,,,,,0.0,,1.0,14317.5,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4694840308,"Jan 13, 2021, 9:09:56 AM",Morning Run,Run,,1037,2.62,179.0,31,false,"",activities/5012533025.fit.gz,,,1037.0,1032.0,2619.10009765625,6.599999904632568,2.5378875732421875,63.83000183105469,64.33000183105469,238.8000030517578,303.70001220703125,15.100000381469727,-0.019090527668595314,,,84.0,81.81280517578125,,157.2259979248047,,,197.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,2793.39990234375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4694841071,"Jan 22, 2021, 3:36:52 AM",Morning Run,Run,,1363,3.54,158.0,28,false,"",activities/5012533763.fit.gz,,,1363.0,1363.0,3542.39990234375,3.700000047683716,2.598972797393799,0.0,19.299999237060547,218.8000030517578,238.89999389648438,0.800000011920929,-0.5448283553123474,,,85.0,82.838134765625,,147.41600036621094,,,243.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,3514.10009765625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4738567675,"Jan 30, 2021, 7:16:26 AM",Morning Run,Run,,2085,5.68,169.0,59,false,"",activities/5057970111.fit.gz,,,2085.0,2085.0,5682.0,5.400000095367432,2.72517991065979,23.674165725708008,23.674165725708008,233.10000610351562,254.10000610351562,2.700000047683716,0.0,,,87.0,83.28585052490234,,155.4350128173828,,,401.0,,,59.0,,,,,,,,,,,,,0.0,,1.0,5698.7998046875,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4738569394,"Feb 5, 2021, 6:35:03 AM",Morning Run,Run,,4709,11.35,186.0,222,false,"",activities/5057971896.fit.gz,,,4709.0,4689.0,11351.5,5.199999809265137,2.4208786487579346,387.97332763671875,415.0733337402344,226.8000030517578,467.6000061035156,26.399999618530273,-0.23873497545719147,,,97.0,75.74262237548828,,169.39141845703125,,,941.0,,,222.0,,,,,,,,,,,,,0.0,,1.0,12868.0,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4741752346,"Feb 6, 2021, 5:13:46 AM",Sub 5min/km,Run,"",1423,5.03,194.0,85,false,"",activities/5061276862.fit.gz,,,1423.0,1423.0,5034.89990234375,4.599999904632568,3.538228988647461,23.959999084472656,17.860000610351562,233.10000610351562,254.10000610351562,2.799999952316284,0.12115434557199478,,,93.0,88.05762481689453,,177.78074645996094,,,321.0,,,85.0,,,,,,8.0,,,,,0.0,61.0,0.0,,1.0,5056.60009765625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4755241717,"Feb 8, 2021, 1:56:49 PM",Afternoon Run,Run,,2616,7.63,190.0,123,false,"",activities/5075325579.fit.gz,,,2616.0,2612.0,7632.2001953125,5.900000095367432,2.921975612640381,206.7914276123047,200.7914276123047,238.60000610351562,446.5,13.5,0.07861429452896118,,,93.0,83.24884796142578,,168.14395141601562,,,546.0,,,123.0,,,,,,,,,,,,,0.0,,1.0,8196.099609375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4758220751,"Feb 9, 2021, 4:14:37 AM",HR<140,Run,"",2403,5.16,144.0,16,false,"",activities/5078392642.fit.gz,,,2403.0,2403.0,5166.2001953125,3.299999952316284,2.1498959064483643,31.1200008392334,31.520000457763672,238.89999389648438,255.6999969482422,5.900000095367432,-0.007742634974420071,,,84.0,81.0,,136.97337341308594,,,334.0,,,16.0,,,,,,2.0,,,,,0.0,11.0,0.0,,1.0,5192.2001953125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4769695596,"Feb 11, 2021, 10:58:47 AM",Krv a sneh,Run,"",2777,8.04,189.0,95,false,"",activities/5090284515.fit.gz,,,2777.0,2777.0,8042.10009765625,4.199999809265137,2.8959667682647705,206.33555603027344,206.13600158691406,239.10000610351562,446.5,15.699999809265137,0.0024869125336408615,,,91.0,84.14877319335938,,160.2542266845703,,,559.0,,,95.0,,,,,,7.0,,,,,0.0,88.0,0.0,,1.0,8626.7001953125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4775496724,"Feb 12, 2021, 2:32:16 PM",Afternoon Run,Run,,1081,3.75,176.0,44,false,"",activities/5096290406.fit.gz,,,1081.0,1081.0,3750.0,4.0,3.4690101146698,0.0,20.5,218.60000610351562,239.10000610351562,0.8999999761581421,-0.54666668176651,,,93.0,89.57723999023438,,164.5337677001953,,,232.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,3720.5,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4799987989,"Feb 17, 2021, 6:50:38 AM",Morning Run,Run,,980,2.38,151.0,10,false,"",activities/5121682595.fit.gz,,,980.0,980.0,2381.300048828125,3.4000000953674316,2.4298980236053467,13.260000228881836,15.960000038146973,237.39999389648438,255.60000610351562,5.900000095367432,-0.113383449614048,,,87.0,81.82563781738281,,140.07449340820312,,,166.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,2386.10009765625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4821581362,"Feb 21, 2021, 5:54:15 AM",Megakalória HR<140,Run,"",8179,16.25,156.0,62,false,"",activities/5144079729.fit.gz,,,8179.0,8167.0,16257.2001953125,4.199999809265137,1.9905962944030762,498.8586120605469,499.65899658203125,238.89999389648438,661.4000244140625,35.099998474121094,-0.0049208966083824635,,,102.0,71.8824234008789,,136.66944885253906,,,1002.0,,,62.0,,,,,,3.0,,,,,0.0,68.0,0.0,,1.0,17907.599609375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4833524009,"Feb 23, 2021, 5:23:01 AM",Morning Run,Run,,2143,4.49,148.0,14,false,"",activities/5156519154.fit.gz,,,2143.0,2143.0,4492.39990234375,5.400000095367432,2.0963134765625,125.5999984741211,125.80000305175781,238.89999389648438,351.20001220703125,18.700000762939453,-0.004451963119208813,,,84.0,73.02207946777344,,135.96542358398438,,,310.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,4855.2001953125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4845443858,"Feb 25, 2021, 4:43:05 AM",Morning Run,Run,,1125,2.66,145.0,9,false,"",activities/5168885019.fit.gz,,,1125.0,1125.0,2668.39990234375,3.0,2.37191104888916,15.883333206176758,15.683333396911621,237.5,255.5,5.400000095367432,0.007495128083974123,,,84.0,82.10231018066406,,137.8220672607422,,,176.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,2678.5,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4862948127,"Feb 28, 2021, 3:13:44 AM",Morning Run,Run,,13517,30.03,190.0,584,false,"",activities/5187267470.fit.gz,,,13517.0,13206.0,30034.0,5.5,2.2742693424224854,1106.03857421875,1098.4385986328125,239.89999389648438,708.4000244140625,34.099998474121094,0.025304654613137245,,,123.0,75.54976654052734,,167.18496704101562,,,2282.0,,,584.0,,,,,,,,,,,,,0.0,,1.0,34649.69921875,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4873291971,"Mar 1, 2021, 5:47:16 PM",Evening Run,Run,"",3342,11.17,184.0,211,false,"",activities/5198971377.fit.gz,,,3342.0,3342.0,11173.099609375,4.5,3.3432376384735107,20.940000534057617,40.7400016784668,217.5,254.10000610351562,6.599999904632568,-0.17721134424209595,,,94.0,88.88156127929688,,177.0209503173828,,,758.0,,,211.0,,,,,,7.0,,,,,0.0,106.0,0.0,,1.0,11163.2001953125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4883999597,"Mar 3, 2021, 3:24:42 PM",Sub 5/km,Run,"",2850,10.02,192.0,156,false,"",activities/5210095813.fit.gz,,,2850.0,2850.0,10021.7001953125,5.099999904632568,3.516386032104492,20.665000915527344,39.564998626708984,217.5,254.10000610351562,2.5999999046325684,-0.18859076499938965,,,95.0,91.22596740722656,,174.08526611328125,,,644.0,,,156.0,,,,,,,,,,,0.0,,0.0,,1.0,10008.599609375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4893597525,"Mar 5, 2021, 10:34:29 AM",Lunch Run,Run,,4738,13.04,190.0,215,false,"",activities/5220156571.fit.gz,,,4738.0,4682.0,13040.5,6.5,2.7852413654327393,369.5236511230469,371.1236267089844,239.89999389648438,565.0,29.299999237060547,-0.012269468046724796,,,97.0,83.68260955810547,,168.3955535888672,,,934.0,,,215.0,,,,,,,,,,,,,0.0,,1.0,14118.2998046875,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4928629344,"Mar 11, 2021, 2:50:58 AM",Night Run,Run,,1833,5.10,157.0,38,false,"",activities/5257168854.fit.gz,,,1833.0,1833.0,5102.39990234375,3.799999952316284,2.7836334705352783,3.9200000762939453,2.5199999809265137,220.8000030517578,224.8000030517578,4.0,0.027438068762421608,,,88.0,85.6479263305664,,148.86080932617188,,,339.0,,,38.0,,,,,,,,,,,,,0.0,,1.0,5112.5,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4946001657,"Mar 14, 2021, 9:38:30 AM",Barefoot test,Run,"",427,1.09,150.0,6,false,"",activities/5275497309.fit.gz,,,427.0,427.0,1093.5,4.5,2.560889959335327,15.702500343322754,-0.4975000023841858,238.60000610351562,254.89999389648438,2.5999999046325684,1.4814814329147339,,,89.0,86.96470642089844,,142.38352966308594,,,75.0,,,6.0,,,,,,1.0,,,,,0.0,0.0,0.0,,1.0,1132.800048828125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4998306875,"Mar 23, 2021, 7:27:54 PM",Evening Run,Run,"",806,2.05,167.0,23,false,"",activities/5330257753.fit.gz,,,806.0,806.0,2051.0,3.4000000953674316,2.5446650981903076,6.633333206176758,16.333330154418945,237.3000030517578,255.5,1.7999999523162842,-0.47294002771377563,,,88.0,84.60358428955078,,156.7071990966797,,,153.0,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,2032.300048828125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
5000104958,"Mar 24, 2021, 4:40:46 AM",Učíme sa barefoot,Run,"",2358,6.16,184.0,78,false,"",activities/5332132585.fit.gz,,,2358.0,2344.0,6167.7998046875,3.700000047683716,2.6313140392303467,169.38999938964844,169.49000549316406,239.8000030517578,410.5,16.100000381469727,-0.001621323637664318,,,89.0,85.04607391357422,,158.9296112060547,,,449.0,,,78.0,,,,,,7.0,,,,,0.0,74.0,0.0,,1.0,6709.2998046875,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
5016906310,"Mar 26, 2021, 7:12:25 PM",Evening Run,Run,"",1017,2.59,168.0,19,false,"",activities/5349782382.fit.gz,,,1017.0,1017.0,2591.60009765625,3.299999952316284,2.548279285430908,16.25749969482422,16.357500076293945,237.3000030517578,255.5,6.099999904632568,-0.0038586200680583715,,,90.0,86.64945220947266,,147.5876007080078,,,182.0,,,19.0,,,,,,,,,,,0.0,,0.0,,1.0,2603.39990234375,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5016906972,"Mar 27, 2021, 6:03:04 AM",Barefoot #2,Run,"Vyzerá, že barefoot je ten beh, ktorý som hľadal",3421,8.06,164.0,60,false,"",activities/5349783178.fit.gz,,,3421.0,3421.0,8063.7998046875,4.0,2.357146978378296,205.47999572753906,206.3800048828125,239.5,446.5,18.0,-0.01116099115461111,,,92.0,80.01033020019531,,147.05641174316406,,,527.0,,,60.0,,,,,,4.0,,,,,0.0,38.0,0.0,,1.0,8625.900390625,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5035237284,"Mar 30, 2021, 4:50:26 AM",Morning Run,Run,,5209,11.07,168.0,86,false,"",activities/5369050114.fit.gz,,,5209.0,5095.0,11071.7998046875,3.5999999046325684,2.1730716228485107,377.9599914550781,379.760009765625,238.6999969482422,580.2000122070312,25.700000762939453,-0.016257518902420998,,,109.0,73.63299560546875,,145.54307556152344,,,767.0,,,86.0,,,,,,,,,,,,,0.0,,1.0,12455.7001953125,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5058946198,"Apr 3, 2021, 4:13:06 AM",Morning Run,Run,"",1687,5.13,181.0,58,false,"",activities/5393889886.fit.gz,,,1687.0,1687.0,5135.2001953125,4.400000095367432,3.0439834594726562,132.17999267578125,137.5800018310547,237.39999389648438,351.20001220703125,17.700000762939453,-0.1051565632224083,,,96.0,88.27445220947266,,160.39181518554688,,,335.0,,,58.0,,,,,,7.0,,,,,0.0,53.0,0.0,,1.0,5505.2001953125,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5149262527,"Apr 16, 2021, 2:11:00 PM",Afternoon Run,Run,"",1208,2.86,160.0,14,false,"",activities/5488321427.fit.gz,,,1208.0,1208.0,2863.10009765625,3.299999952316284,2.3701159954071045,0.0,20.5,218.3000030517578,238.8000030517578,0.30000001192092896,-0.7160071134567261,,,85.0,82.5252685546875,,142.46231079101562,,,199.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,2832.89990234375,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5149285353,"Apr 18, 2021, 12:47:01 PM",Afternoon Run,Run,,4291,10.19,186.0,245,false,"",activities/5488345067.fit.gz,,,4291.0,4282.0,10190.0,6.0,2.3797290325164795,450.6099853515625,464.010009765625,230.3000030517578,458.0,23.899999618530273,-0.1315014660358429,,,99.0,75.84627532958984,,173.94952392578125,,,952.0,,,245.0,,,,,,,,,,,,,0.0,,1.0,12518.099609375,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5171712998,"Apr 20, 2021, 4:01:36 AM",Morning Run,Run,"",1190,2.83,154.0,18,false,"",activities/5511661817.fit.gz,,,1190.0,1190.0,2829.39990234375,3.299999952316284,2.3776471614837646,48.47999954223633,40.97999954223633,236.60000610351562,285.3999938964844,9.699999809265137,0.26507386565208435,,,87.0,80.37394714355469,,143.79495239257812,,,200.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,2938.800048828125,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5171714201,"Apr 21, 2021, 4:09:04 AM",Morning Run <140HR,Run,"",2584,5.04,158.0,19,false,"",activities/5511663064.fit.gz,,,2584.0,2584.0,5043.0,3.0,1.9516253471374512,138.68856811523438,140.58900451660156,237.3000030517578,351.20001220703125,18.0,-0.03767598792910576,,,86.0,72.77251434326172,,136.20664978027344,,,371.0,,,19.0,,,,,,,,,,,0.0,,0.0,,1.0,5445.39990234375,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5175800396,"Apr 23, 2021, 3:57:44 AM",Morning Run,Run,,3696,7.52,150.0,25,false,"",activities/5515880573.fit.gz,,,3696.0,3694.0,7526.39990234375,3.299999952316284,2.037466049194336,206.86500549316406,205.36500549316406,238.60000610351562,446.3999938964844,14.100000381469727,0.01992984674870968,,,87.0,75.19448852539062,,136.0690460205078,,,485.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,8148.2001953125,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5211414561,"Apr 24, 2021, 3:57:04 AM",Morning Run,Run,"",1542,3.45,143.0,9,false,"",activities/5553064927.fit.gz,,,1542.0,1542.0,3455.5,3.299999952316284,2.2409207820892334,48.202857971191406,48.002899169921875,237.5,285.3999938964844,8.399999618530273,0.005787874571979046,,,91.0,81.66841888427734,,135.1388702392578,,,218.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,3533.300048828125,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5211415653,"Apr 29, 2021, 4:29:43 AM",Morning Run,Run,,1818,5.03,181.0,68,false,"",activities/5553066239.fit.gz,,,1818.0,1818.0,5038.60009765625,4.099999904632568,2.7715072631835938,136.2818145751953,139.38182067871094,237.5,351.20001220703125,17.100000381469727,-0.06152502819895744,,,93.0,83.1389389038086,,162.0401611328125,,,356.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,5424.2001953125,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5219204799,"Apr 30, 2021, 3:52:33 PM",Chill,Run,Stratil som rukavicu :( zajtra repete,2653,7.06,177.0,81,false,"",activities/5561546273.fit.gz,,,2653.0,2621.0,7067.5,4.599999904632568,2.6964898109436035,236.4395294189453,257.239990234375,221.89999389648438,448.79998779296875,21.899999618530273,-0.29430490732192993,,,93.0,77.56666564941406,,158.43374633789062,,,500.0,,,81.0,,,,,,,,,,,0.0,,0.0,,1.0,8005.2998046875,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5221121192,"May 1, 2021, 3:39:11 AM",Morning Run,Run,Našiel som rukavicu,1757,4.89,175.0,57,false,"",activities/5563535494.fit.gz,,,1757.0,1752.0,4894.0,3.5,2.793379068374634,78.26667022705078,82.36669921875,238.8000030517578,273.6000061035156,8.300000190734863,-0.08377604931592941,,,89.0,86.05619049072266,,159.19589233398438,,,346.0,,,57.0,,,,,,4.0,,,,,0.0,19.0,0.0,,1.0,5036.7001953125,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5239014991,"May 2, 2021, 6:30:52 PM",Evening Run,Run,"",720,1.34,146.0,4,false,"",activities/5582167708.fit.gz,,,720.0,716.0,1345.0,4.5,1.8784916400909424,11.020000457763672,11.020000457763672,238.6999969482422,250.10000610351562,7.699999809265137,0.0,,,89.0,81.47764587402344,,133.95809936523438,,,92.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,1359.5,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5239016448,"May 4, 2021, 4:23:42 AM",Morning Run,Run,,8205,21.55,189.0,322,false,"",activities/5582169215.fit.gz,,,8205.0,8158.0,21552.5,4.800000190734863,2.641885280609131,674.3438110351562,690.0438232421875,215.6999969482422,559.0999755859375,24.0,-0.07284537702798843,,,101.0,75.57432556152344,,164.14540100097656,,,1491.0,,,322.0,,,,,,,,,,,,,0.0,,1.0,24262.30078125,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5253501818,"May 6, 2021, 4:09:12 PM",Evening Run,Run,"",551,2.28,157.0,12,false,"",activities/5597214636.fit.gz,,,551.0,551.0,2286.39990234375,5.199999809265137,4.149546146392822,13.5600004196167,14.859999656677246,238.5,254.10000610351562,2.5999999046325684,-0.056857943534851074,,,95.0,92.47550201416016,,149.32667541503906,,,106.0,,,12.0,,,,,,,,,,,0.0,,0.0,,1.0,2295.300048828125,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5268349131,"May 9, 2021, 11:00:37 AM",Neznášam rovinky,Run,"",3007,10.02,,,false,"",activities/5612800607.fit.gz,,,3007.0,3007.0,10028.900390625,4.0,3.3351845741271973,18.079999923706055,14.779999732971191,217.89999389648438,223.8000030517578,2.299999952316284,0.03290490433573723,,,93.0,90.00765228271484,,,,,761.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10044.900390625,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5268349722,"May 9, 2021, 11:52:17 AM",Afternoon Run,Run,"",2306,4.23,,,false,"",activities/5612801171.fit.gz,,,2306.0,2132.0,4232.60009765625,3.4000000953674316,1.9852720499038696,7.059999942779541,3.859999895095825,215.89999389648438,224.60000610351562,4.400000095367432,0.07560364902019501,,,89.0,71.13172149658203,,,,,269.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4253.5,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5316704543,"May 18, 2021, 6:28:31 AM",Morning Run,Run,,3559,10.02,189.0,170,false,"",activities/5663373203.fit.gz,,,3559.0,3550.0,10026.2001953125,7.199999809265137,2.824281692504883,359.7491760253906,389.0491638183594,243.3000030517578,580.2999877929688,25.399999618530273,-0.2922343313694,,,95.0,80.39473724365234,,169.4822540283203,,,760.0,,,170.0,,,,,,,,,,,,,0.0,,1.0,11389.0,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5327390249,"May 20, 2021, 3:56:09 AM",Morning Run,Run,,2010,5.59,178.0,62,false,"",activities/5674420791.fit.gz,,,2010.0,2010.0,5598.89990234375,4.199999809265137,2.7855224609375,174.73500061035156,167.3350067138672,239.8000030517578,415.3999938964844,15.800000190734863,0.13216881453990936,,,93.0,83.33995056152344,,158.47711181640625,,,391.0,,,62.0,,,,,,,,,,,,,0.0,,1.0,6169.2998046875,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5371159948,"May 28, 2021, 3:34:04 AM",Climbing hell,Run,"",22482,40.07,,,false,"",activities/5720035939.fit.gz,,,22482.0,20941.0,40077.5,5.099999904632568,1.9138293266296387,2001.7022705078125,1338.4000244140625,238.8000030517578,956.2000122070312,49.20000076293945,1.655043363571167,,,97.0,67.83448028564453,,,,,2491.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,49726.6015625,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5414039386,"Jun 3, 2021, 6:33:59 PM",Evening Run,Run,"",378,1.34,141.0,1,false,"",activities/5764795381.fit.gz,,,378.0,378.0,1341.9000244140625,5.5,3.549999952316284,0.0,14.600000381469727,238.6999969482422,254.89999389648438,1.100000023841858,-1.0880095958709717,,,98.0,89.00533294677734,,133.27586364746094,,,60.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,1316.0,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5414039797,"Jun 4, 2021, 4:54:06 AM",Morning Run,Run,,1362,3.93,171.0,37,false,"",activities/5764795762.fit.gz,,,1362.0,1362.0,3929.300048828125,5.199999809265137,2.884948492050171,109.66666412353516,109.06666564941406,239.3000030517578,350.20001220703125,14.899999618530273,0.01526989508420229,,,91.0,77.81622314453125,,156.03890991210938,,,269.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,4250.2998046875,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5423538015,"Jun 6, 2021, 11:44:31 AM",Afternoon Run,Run,,3328,9.02,182.0,61,false,"",activities/5774746974.fit.gz,,,3328.0,3235.0,9025.900390625,5.099999904632568,2.7900772094726562,255.1649932861328,262.06500244140625,218.8000030517578,448.79998779296875,27.0,-0.07644666731357574,,,94.0,77.68478393554688,,143.2540283203125,,,543.0,,,61.0,,,,,,,,,,,,,0.0,,1.0,10100.0,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5427270731,"Jun 7, 2021, 2:27:36 AM",Morning Run,Run,,1852,4.32,164.0,25,false,"",activities/5778661122.fit.gz,,,1852.0,1852.0,4326.7998046875,5.0,2.33628511428833,123.88999938964844,125.08999633789062,238.8000030517578,350.79998779296875,17.5,-0.027734121307730675,,,90.0,78.43963623046875,,142.42764282226562,,,296.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,4687.10009765625,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5438589915,"Jun 9, 2021, 3:33:18 AM",Morning Run,Run,,2246,5.70,168.0,44,false,"",activities/5790451690.fit.gz,,,2246.0,2246.0,5704.0,5.199999809265137,2.539625883102417,255.5399932861328,254.94000244140625,239.6999969482422,497.1000061035156,35.79999923706055,0.010518933646380901,,,103.0,84.05854797363281,,147.3463897705078,,,380.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,6931.10009765625,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
5448065738,"Jun 10, 2021, 4:23:51 PM",Evening Run,Run,"",1467,3.52,162.0,12,false,"",activities/5800330397.fit.gz,,,1467.0,1462.0,3525.800048828125,3.9000000953674316,2.411628007888794,244.57142639160156,11.371000289916992,240.1999969482422,478.29998779296875,26.299999237060547,6.614101886749268,,,90.0,73.8306655883789,,134.61695861816406,,,220.0,,,12.0,,,,,,,,,,,0.0,,0.0,,1.0,4663.2001953125,,,,,,,,,,,,,,,,8140625.0,,,,,,,,,,,,,,
